tconst|titleType|primaryTitle|startYear|runtimeMinutes|genres|overview|release_date|tagline|averageRating|numVotes
tt0093278|movie|Ishtar|1987|107|Action,Adventure,Comedy|Two terrible lounge singers get booked to play a gig in a Moroccan hotel but somehow become pawns in an international power play between the CIA, the Emir of Ishtar, and the rebels trying to overthrow his regime|5/15/87||4.6|11308
tt0093300|movie|Jaws: The Revenge|1987|89|Adventure,Horror,Thriller|After another deadly shark attack, Ellen Brody decides she has had enough of New England's Amity Island and moves to the Caribbean to join her son, Michael, and his family. But a great white shark has followed her there, hungry for more lives.|7/17/87|This time, it’s personal.|3.0|46506
tt0093493|movie|Mannequin|1987|90|Comedy,Fantasy,Romance|Jonathan Switcher, an unemployed artist, finds a job as an assistant window dresser for a department store. When Jonathan happens upon a beautiful mannequin he previously designed, she springs to life and introduces herself as Emmy, an Egyptian under an ancient spell. Despite interference from the store's devious manager, Jonathan and his mannequin fall in love while creating eye-catching window displays to keep the struggling store in business.|2/13/87|Just because Jonathan's fallen in love with a piece of wood, it doesn't make him a dummy.|5.9|32360
tt0093756|movie|Police Academy 4: Citizens on Patrol|1987|88|Comedy,Crime|A new batch of recruits arrives at Police Academy, this time a group of civilian volunteers who have joined Commandant Lassard's new Citizens on Patrol program. Although the community relations project has strong governmental support, a disgusted Captain Harris is determined to see it fail.|4/2/87|On land, on sea, or in the air, no place is safe from them!|4.9|43332
tt0093822|movie|Raising Arizona|1987|94|Comedy,Crime|The Coen Brothers tell the story of a absurd yet likable family with an unproductive couple as the focal point. The couple has gotten themselves into some trouble while kidnapping a baby and give Hollywood one of the most memorable chase scenes to date.|3/1/87|Their lawless years are behind them. Their child-rearing years lay ahead...|7.3|140310
tt0094008|movie|Someone to Watch Over Me|1987|106|Crime,Drama,Romance|In Queens, Mike Keegan is celebrating with his wife Ellie, his son Tommy and friends his recent promotion to detective in a precinct in Manhattan. Meanwhile, in a fancy club, the socialite Claire Gregory witnesses the murder of the owner of the place by the powerful mobster Joey Venza. Mike is assigned to protect her in the night shift in her apartment in Manhattan. When Venza threatens Claire, the contact of Mike with Claire gets closer and conflicts him, dividing between the love for his family and the heat passion for Claire and the fascination for her world.|10/9/87|Where protection ends, obsession begins.|6.1|10697
tt0094138|movie|Three O'Clock High|1987|97|Comedy|A high school nerd, Jerry Mitchell (Siemaszko) is assigned to write a piece for the school paper about new boy Buddy Revell (Tyson), who is rumored to be a psychopathic nutcase. When Jerry accidentally touches Buddy, he says that they must fight in the parking lot at 3pm. Jerry will just about do anything to avoid the confrontation|10/9/87|Jerry Mitchell just bumped into Buddy Revell. Now Jerry isn't thinking about math or english. Because at three o'clock, he's history.|7.1|12245
tt0094169|movie|Tough Guys Don't Dance|1987|110|Comedy,Crime,Drama|Writer, ex-con and 40-something bottle-baby Tim Madden, who is prone to black-outs, awakens from a two-week bender to discover a pool of blood in his car.|9/18/87|A love story shadowed by murder. A comedy laced with horror.|4.9|1613
tt0094226|movie|The Untouchables|1987|119|Crime,Drama,Thriller|Young Treasury Agent Elliot Ness arrives in Chicago and is determined to take down Al Capone, but it's not going to be easy because Capone has the police in his pocket. Ness meets Jimmy Malone, a veteran patrolman and probably the most honorable one on the force. He asks Malone to help him get Capone, but Malone warns him that if he goes after Capone, he is going to war.|6/2/87|What are you prepared to do?|7.9|310371
tt0094318|movie|White Water Summer|1987|90|Adventure,Drama|An experienced guide (Vic) accompanies a city boy (Alan) and his three friends on their first wilderness experience. Hoping to teach the four boys lessons not only about the wilderness, but about themselves, Vic pushes them to the limit. Soon after alienating the boys, Vic finds himself in desperate need of help and must rely on his students in order to survive.|7/10/87||6.2|5549
tt0094332|movie|The Witches of Eastwick|1987|118|Comedy,Fantasy,Horror|Three single women in a picturesque village have their wishes granted - at a cost - when a mysterious and flamboyant man arrives in their lives.|6/12/87|Three Beautiful Women. One Lucky Devil.|6.5|71264
tt0094715|movie|Beaches|1988|123|Comedy,Drama,Music|A privileged rich debutante and a cynical struggling entertainer share a turbulent, but strong childhood friendship over the years.|12/21/88|Some Friendships Last Forever|6.9|27040
tt0094721|movie|Beetlejuice|1988|92|Comedy,Fantasy|Thanks to an untimely demise via drowning, a young couple end up as poltergeists in their New England farmhouse, where they fail to meet the challenge of scaring away the insufferable new owners, who want to make drastic changes. In desperation, the undead newlyweds turn to an expert frightmeister, but he's got a diabolical agenda of his own.|2/29/88|He's guaranteed to put some life in your afterlife.|7.5|306429
tt0094737|movie|Big|1988|104|Comedy,Drama,Fantasy|A young boy, Josh Baskin makes a wish at a carnival machine to be big. He wakes up the following morning to find that it has been granted and his body has grown older overnight. But he is still the same 13-year-old boy inside. Now he must learn how to cope with the unfamiliar world of grown-ups including getting a job and having his first romantic encounter with a woman. What will he find out about this strange world?|6/3/88|You're Only Young Once But For Josh It Might Just Last A Lifetime.|7.3|221835
tt0094884|movie|Clean and Sober|1988|124|Drama|Hotshot real estate salesman Daryl has a bad cocaine habit. After embezzling his company's money, he wakes up next to a girl who overdosed. To hide from the police, he checks into a rehabilitation program guaranteeing anonymity. Under the mentorship of counselor Craig, Daryl accepts that he has a substance abuse problem. As he falls in love with fellow patient Charlie, Daryl begins committing to a newly sober life.|8/10/88|Thirty remarkable days in the life of an ordinary man.|6.7|6571
tt0095742|movie|A Nightmare on Elm Street 4: The Dream Master|1988|93|Horror|Dream demon Freddy Krueger is resurrected from his apparent demise, and rapidly tracks down and kills the remainder of the Elm Street kids. However, Kristen, who can draw others into her dreams, wills her special ability to her friend Alice. Alice soon realizes that Freddy is taking advantage of that unknown power to pull a new group of children into his foul domain.|8/19/88|Terror beyond your wildest dreams.|5.6|56969
tt0095765|movie|Cinema Paradiso|1988|155|Drama,Romance|A filmmaker recalls his childhood, when he fell in love with the movies at his village's theater and formed a deep friendship with the theater's projectionist.|11/17/88|A celebration of youth, friendship, and the everlasting magic of the movies.|8.5|260815
tt0096061|movie|Scrooged|1988|101|Comedy,Drama,Fantasy|"""In this modern take on Charles Dickens' """"A Christmas Carol,"""" Frank Cross (Bill Murray) is a wildly successful television executive whose cold ambition and curmudgeonly nature has driven away the love of his life, Claire Phillips (Karen Allen). But after firing a staff member, Eliot Loudermilk (Bobcat Goldthwait), on Christmas Eve, Frank is visited by a series of ghosts who give him a chance to re-evaluate his actions and right the wrongs of his past."""|11/22/88|The spirits will move you in odd and hysterical ways.|6.9|100695
tt0096101|movie|Short Circuit 2|1988|110|Comedy,Drama,Family|Robot Johnny Five comes to the city and gets manipulated by criminals who want him for their own purposes.|7/6/88|The adventures of America's most electric leading man continue.|5.7|25671
tt0096734|movie|The 'Burbs|1989|102|Comedy,Mystery,Thriller|When secretive new neighbors move in next door, suburbanite Ray Peterson and his friends let their paranoia get the best of them as they start to suspect the newcomers of evildoings and commence an investigation. But it's hardly how Ray, who much prefers drinking beer, reading his newspaper and watching a ball game on the tube expected to spend his vacation.|2/17/89|He's a man of peace in a savage land... Suburbia.|6.8|76126
tt0097162|movie|Dead Calm|1989|96|Horror,Thriller|An Australian couple take a sailing trip in the Pacific to forget about a terrible accident. While on the open sea, in dead calm, they come across a ship with one survivor who is not at all what he seems.|4/7/89|High seas. Deep terror. Try to stay calm.|6.8|41095
tt0097276|movie|Enemies, A Love Story|1989|119|Comedy,Drama,Romance|A ghostwriter finds himself romantically involved with his current wife, a married woman and his long-vanished wife.|12/13/89||6.6|2358
tt0097372|movie|For All Mankind|1989|80|Documentary,History|"""Directed by Al Reinert and with music scored by Brian Eno, """"For All Mankind"""" provides a testament to NASA's Apollo program of the 1960s and '70s. Composed of actual NASA footage of the missions and astronaut interviews, the documentary offers the viewpoint of the individuals who braved the remarkable journey to the moon and back. While compiling the material for the film, Reinert went through more than six million feet of film of these historic moments."""|1/1/89||8.1|5897
tt0097481|movie|Harlem Nights|1989|116|Comedy,Crime,Drama|"""""""Sugar"""" Ray is the owner of an illegal casino, who contend with the pressures of vicious gangster and corrupt policemen who want to see him go out of business. In the world of organized crime and police corruption in the 1920s, any dastardly trick is fair!"""|11/17/89|They're up to something big.|6.0|23122
tt0097523|movie|Honey, I Shrunk the Kids|1989|93|Adventure,Comedy,Family|The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.|6/22/89|The most astonishing, innovative, backyard adventure of all time!|6.4|155881
tt0097637|movie|K-9|1989|101|Action,Comedy,Crime|"""The extravagant cop Michael Dooley needs some help to fight a drug dealer who has tried to kill him. A """"friend"""" gives him a dog named Jerry Lee (Officer Lewis), who has been trained to smell drugs. With his help, Dooley sets out to put his enemy behind the bars, but Jerry Lee has a personality of his own and works only when he wants to. On the other hand, the dog is quite good at destroying Dooley's car, house and sex-life..."""|4/28/89|Meet the two toughest cops in town.  One's just a little smarter than the other!|6.0|34006
tt0097778|movie|Look Who's Talking|1989|93|Comedy|Mollie is a single working mother who's out to find the perfect father for her child. Her baby, Mikey, prefers James, a cab driver turned babysitter who has what it takes to make them both happy. But Mollie won't even consider James. It's going to take all the tricks a baby can think of to bring them together before it's too late|10/12/89|He's hip, he's cool, and he's only 3 months old.|5.9|83118
tt0097889|movie|Miracle Mile|1988|87|Action,Drama,Romance|After 30 years of searching, Harry (Edwards) has finally met the girl of his dreams. Unfortunately, before they even have a chance to go on their first date, Harry intercepts some chilling news: WWIII has begun and nuclear missiles will destroy Los Angeles in less than an hour!|5/19/89|There are 70 minutes to the end of the world. Where can you hide?|7.0|11043
tt0097937|movie|My Left Foot|1989|103|Biography,Drama|In this true story told through flashbacks, Christy Brown is born with crippling cerebral palsy into a poor, working-class Irish family. Able only to control movement in his left foot and to speak in guttural sounds, he is mistakenly believed to be retarded for the first ten years of his life.|7/21/89|A film about life, laughter, and the occasional miracle.|7.9|74880
tt0098471|movie|Three Fugitives|1989|96|Action,Comedy|On his first day after being released from jail for 14 armed bank robberies, Lucas finds himself caught up in someone else's robbery. Perry has decided to hold up the local bank to raise money so that he can keep his daughter, Meg, and get her the treatment she needs. Dugan, a detective, assumes Lucas helped plan the robbery, and hence Lucas, Perry and Meg become three fugitives.|1/27/89|They rob banks. She steals hearts.|6.2|12091
tt0098557|movie|Under the Boardwalk|1989|103|Comedy,Romance|It is the final weekend of summer and a group of Californian teenagers are looking forward to an upcoming surf contest. Rival gangs the 'Vals' and the 'Lowks' are confident that they will take home the trophy, but things become complicated when Reef Yorpin - leader of the Lawks - discovers his sister Allie has fallen in love with 'Val' surfer Nick after meeting at a beach party.|4/14/89|It's the last weekend of summer. They'll be friends. They'll be rivals. They'll be falling love.|5.4|381
tt0099005|movie|Air America|1990|113|Action,Comedy,War|Air America was the CIA's private airline operating in Laos during the Vietnam War, running anything and everything from soldiers to foodstuffs for local villagers. After losing his pilot's license, Billy Covington is recruited into it, and ends up in the middle of a bunch of lunatic pilots, gun-running by his friend Gene Ryack, and opium smuggling by his own superiors.|8/10/90|The few. The proud. The totally insane.|5.8|29038
tt0099310|movie|Coupe de Ville|1990|99|Comedy,Drama|Meet the Libner brothers: Marvin (Daniel Stern), the oldest, is a sergeant in the U.S. Air Force. Buddy (Arye Gross), the middle child, is a timid dreamer. Bobby (Patrick Dempsey), the youngest, is a handsome rebel in reform school. As kids, they fought a lot and as adults, they barely speak. In the summer of 1963, their tough and eccentric father, Fred (Alan Arkin), gives them a task: to bring a 1954 Cadillac, bought for their mother, Betty (Rita Taggart), from Detroit to Miami. As the trip goes on, the three brothers fight and begin to reconnect with each other, while trying to keep the Caddy in mint condition.|3/9/90||6.6|2531
tt0099487|movie|Edward Scissorhands|1990|105|Drama,Fantasy,Romance|A small suburban town receives a visit from a castaway unfinished science experiment named Edward.|12/5/90|His scars run deep.|7.9|490993
tt0099566|movie|The Field|1990|107|Drama,Thriller|"""""""Bull"""" McCabe's family has farmed a field for generations, sacrificing much in the name of the land. When the widow who owns the field decides to sell it in a public auction, McCabe knows that he must own it. While no local dare bid against him, a wealthy American decides he requires the field to build a highway. """"Bull"""" and his son decide they must try to convince the American to let go of his ambition and return home, but the consequences of their plot prove sinister."""|12/21/90|An unforgettable story of power and passion|7.3|6242
tt0099653|movie|Ghost|1990|127|Drama,Fantasy,Romance|Sam Wheat is a banker, Molly Jensen is an artist, and the two are madly in love. However, when Sam is murdered by his friend and corrupt business partner Carl Bruner over a shady business deal, he is left to roam the earth as a powerless spirit. When he learns of Carl's betrayal, Sam must seek the help of psychic Oda Mae Brown to set things right and protect Molly from Carl and his goons.|7/12/90|A love that will last forever.|7.1|218209
tt0099768|movie|Hidden Agenda|1990|108|Drama,Thriller|"""In Ireland, American lawyer Ingrid Jessner and her activist partner, Paul Sullivan, struggle to uncover atrocities committed by the British government against the Northern Irish during the """"Troubles."""" But when Sullivan is assassinated in the streets, Jessner teams up with Peter Kerrigan, a British investigator acting against the will of his own government, and struggles to uncover a conspiracy that may even implicate one of Kerrigan's colleagues."""|11/21/90|Every government has one.|6.9|4203
tt0099800|movie|House Party|1990|100|Comedy,Music,Romance|Young Kid has been invited to a party at his friend Play's house. But after a fight at school, Kid's father grounds him. None the less, Kid sneaks out when his father falls asleep. But Kid doesn't know that three of the thugs at school have decided to give him a lesson in behavior.|3/9/90|If they get caught it's all over. If they don't, it's just the beginning!|6.4|15219
tt0099810|movie|The Hunt for Red October|1990|135|Action,Adventure,Thriller|"""A new Soviet nuclear missile sub (a Boomer) heading out on her maiden voyage that is being tracked by a Los Angeles class American submarine suddenly goes silent and """"disappears"""". This focuses the attention of both U.S. Intelligence and the U.S. Navy on the Russian Sub Commander .  When it is determined that the silent Soviet Boomer may be headed for American coastal waters panic ensues. A CIA analyst, Jack Ryan,  convinces the brass that the Boomer's commander may intend something other than a nuclear first strike in mind. A perilous and tense cat-and-mouse game ensues."""|3/2/90|Invisible. Silent. Stolen.|7.5|201167
tt0099817|movie|Dark Angel|1990|91|Action,Crime,Horror|Jack Caine is a Houston vice cop who's forgotten the rule book. His self-appointed mission is to stop the drugs trade and the number one supplier Victor Manning. Whilst involved in an undercover operation to entrap Victor Manning, his partner gets killed, and a sinister newcomer enters the scene...|1/26/90|Jack Caine. Houston cop. Human. What he's up against, isn't.|6.1|12586
tt0100150|movie|Miller's Crossing|1990|115|Crime,Drama,Thriller|Set in 1929, a political boss and his advisor have a parting of the ways when they both fall for the same woman.|9/21/90|Up is down, black is white, and nothing is what it seems.|7.7|135993
tt0100395|movie|Postcards from the Edge|1990|101|Comedy,Drama|Substance-addicted Hollywood actress Suzanne Vale is on the skids. After a spell at a detox centre her film company insists as a condition of continuing to employ her that she live with her mother Doris Mann, herself once a star and now a champion drinker. Such a set-up is bad news for Suzanne who has struggled for years to get out of her mother's shadow, and who finds her mother still treats her like a child. Despite these problems - and further ones to do with the men in in her life - Suzanne can begin to see the funny side of her situation, and it also starts to occur to her that not only do daughters have mothers, mothers do too.|9/12/90|Having a wonderful time, wish I were here.|6.7|18054
tt0100403|movie|Predator 2|1990|108|Action,Horror,Sci-Fi|Ten years after a band of mercenaries first battled a vicious alien, the invisible creature from another world has returned to Earth -- and this time, it's drawn to the gang-ruled and ravaged city of Los Angeles. When it starts murdering drug dealers, detective-lieutenant Mike Harrigan and his police force set out to capture the creature, ignoring warnings from a mysterious government agent to stay away.|11/20/90|Silent. Invisible. Invincible. He's in town with a few days to kill.|6.3|169791
tt0100666|movie|Spaced Invaders|1990|100|Adventure,Comedy,Sci-Fi|"""A crew of Martians overhears a radio broadcast of Orson Welles' """"War of the Worlds"""" coming from Earth, and, thinking the Martian fleet is attacking Earth, they land their broken-down ship in a backwater mid-American town. As luck would have it, they land on Halloween and get mistaken for trick-or-treaters. Comedy ensues as the Martians try to get taken seriously."""|4/27/90||5.3|3740
tt0100828|movie|The Two Jakes|1990|137|Crime,Drama,Mystery|This sequel to the classic Chinatown finds private detective Jake Gittes still haunted from the events of the first film. Hired by a man to investigate his wife's infidelities, Jake once again finds himself involved in a complicated plot involving murder, oil, and even some ghosts from his past.|8/10/90|They say money makes the world go round. But sex was invented before money.|6.1|14282
tt0101020|movie|Once a Thief|1991|108|Action,Comedy,Crime|John Woo directs this action-packed comedy that stars Chow Yun-Fat, Leslie Cheung and Cherie Chung as a trio of art thieves who grew up together as orphans under the tutelage of a cruel crime boss named Chow (Kenneth Tsang). Although Red Bean (Chung) wants the trio to leave their life of crime behind, a million-dollar opportunity -- stealing a priceless French painting -- proves too alluring for the men ... but the heist ends in disaster.|2/2/91|They only stop to reload|6.7|6705
tt0101258|movie|Days of Being Wild|1990|100|Crime,Drama,Romance|The movie is set in Hong Kong and the Philippines in 1960. Yuddy, or 'York' in English, is a playboy in Hong Kong and is well-known for stealing girls' hearts and breaking them. His first victim is Li Zhen who suffered emotional and mental depression as a result of Yuddy's wayward attitude. Li Zhen eventually seeks much-needed solace from a sympathetic policeman named Tide.|12/15/90||7.5|22736
tt0101410|movie|Barton Fink|1991|116|Comedy,Drama,Thriller|A renowned New York playwright is enticed to California to write for the movies and discovers the hellish truth of Hollywood.|8/1/91|There's only one thing stranger than what's going on inside his head. What's going on outside.|7.6|122538
tt0101595|movie|Close My Eyes|1991|108|Drama,Romance|After some years of tension, Richard begins a sexual relationship with his sister Natalie. Now married, the relationship proves dangerously obsessional.|11/22/91|There are some relationships so taboo they're irresistible.|6.2|3382
tt0101725|movie|Diary of a Hitman|1991|90|Crime,Drama|Hitman Dekker is on his last job, out to kill the wife (Jain) of his client, but he starts to waiver. The longer he takes to do the job the more difficult it becomes.|11/20/91|Nothing personal. Just business|5.2|1995
tt0101798|movie|Edward II|1991|87|Drama,History,Romance|In this Derek Jarman version of Christopher Marlowe's Elizabethan drama, in modern costumes and settings, Plantagenet king Edward II hands the power-craving nobility the perfect excuse by taking as lover besides his diplomatic wife, the French princess Isabel, not an acceptable lady at court but the ambitious Piers Gaveston, who uses his favor in bed even to wield political influence - the stage is set for a palace revolt which sends the gay pair from the throne to a terminal torture dungeon.|9/3/91|A classic tale of sex, revenge, and love|6.8|2825
tt0101902|movie|For the Boys|1991|138|Comedy,Drama,Music|"""With the help of the singer and dancer Dixie Leonhard US-Entertainer Eddie Sparks wants to bring some fun to the soldiers during World War II. Becoming a perfect team they tour from North Africa to the Pacific to act for """"the boys"""". Later they continue their work but when the author Silver gets involved into McCarthy's campaign and is being fired by Eddie, Dixie turns away from him, too."""|11/22/91|Laughter and tears. Tragedy and triumph. They lived it all. For the boys.|6.3|5836
tt0102034|movie|Highlander II: The Quickening|1991|91|Action,Adventure,Fantasy|In the year 2025, the ozone layer is believed to have been destroyed. It is up to MacLeod and Rameriz to set things right. Opposition comes from both the planet Ziest (MacLeod and Ramirez's homeworld) and a corporation profiting from the supposed lack of ozone. Also, flashbacks show the story behind MacLeod and Ramirez's exile from Ziest.|1/30/91|It's a kind of magic.|4.2|46280
tt0102220|movie|A Kiss Before Dying|1991|94|Crime,Drama,Mystery|Infatuated with the idea of becoming rich, college student Jonathan Corliss secretly dates Dorothy Carlsson to gain the approval of her wealthy father. When Dorothy tells Jonathan that she is pregnant and that her father will deny her inheritance if he finds out, Jonathan murders her, but he stages her death as a suicide. As Jonathan works his way onto Mr. Carlsson's payroll, Dorothy's twin sister, Ellen, investigates the apparent suicide.|4/26/91|Loving him was easy. Trusting him was deadly.|5.7|5594
tt0102388|movie|The Man in the Moon|1991|99|Drama,Romance|Maureen Trant and her younger sibling Dani share a strong connection, but local boy Court Foster threatens to throw their bond off balance. Dani and Court meet first and have a flirtatious rapport -- but when he meets Maureen, he falls hard and they begin a passionate affair. The new couple try to keep their love hidden from Dani, but she soon learns the truth, disavowing her sister. But a heartbreaking accident later reunites the girls.|9/30/91|Remember when you couldn't wait for your life to begin... and then, one day, it did?|7.3|17113
tt0103030|movie|High Heels|1991|112|Comedy,Drama,Romance|High Heels is a murder mystery comedy centering on flamboyant actress Becky del Paramo and her daughter Rebecca, a television anchorwoman. After being estranged for 15 years, Becky re-enters Rebecca's life when she comes to perform a concert.  Rebecca, she finds, is now married to one of Becky's ex-lovers, Manuel. The mother and daughter begin making up for lost time, when suddenly, a murder occurs...|10/23/91||7.0|16163
tt0103285|movie|Once Upon a Time in China|1991|134|Action,Adventure,Drama|Set in late 19th century Canton this martial arts film depicts the stance taken by the legendary martial arts hero Wong Fei-Hung (1847-1924) against foreign forces' (English, French and American) plundering of China.|8/15/91|Never was a Hero needed more...|7.2|18871
tt0103977|movie|Claire of the Moon|1992|107|Drama,Romance|Claire of the Moon is set in the 1990s in the Pacific Northwest. Claire Jabrowski, a famous heterosexual author, decides to attend a retreat for all-female writers. Claire's rommate at the retreat is Dr. Noel Benedict, author of a book called The Naked Truth. The movie culminates in a sexual encounter between the two authors.|9/18/92|One woman's journey into her sexual identity.|5.1|1044
tt0104040|movie|The Cutting Edge|1992|101|Comedy,Drama,Romance|Two former Olympians, one a figure skater and the other a hockey player, pin their hopes of one last shot at Olympic glory on one another. That is, of course, if they can keep from killing each other in the process...|3/27/92|The King of the Rink is about to meet America's Ice Queen.|6.9|20835
tt0104109|movie|Dingo|1991|109|Drama,Music|Young John Anderson is captivated by jazz musician, Billy Cross when he performs on the remote airstrip of his Western Australian outback hometown after his plane is diverted. Years later, now a family man and making a meagre living tracking dingoes and playing trumpet in a local band, John still dreams of joining Billy on trumpet and makes a pilgrimage to Paris.|6/2/91|Truth is magic...It makes dreams come true.|6.8|406
tt0104139|movie|Dr. Giggles|1992|95|Comedy,Drama,Horror|In 1957, Evan Rendell flees after his father is lynched for killing multiple patients in his effort to find a replacement heart for his ailing wife. After 35 years, Evan escapes from a mental institution and returns to town for revenge, killing off residents one by one. When Jennifer and her friends break into the Rendell house out of morbid curiosity, Evan notices Jennifer has a heart condition similar to his mother and decides to make her his final victim.|10/23/92|The Doctor is out... of his mind.|5.2|6480
tt0104549|movie|Jennifer 8|1992|124|Crime,Drama,Mystery|A big city cop from LA moves to a small town police force and immediately finds himself investigating a murder. Using theories rejected by his colleagues, the cop, John Berlin, meets a young blind woman named Helena, who he is attracted to. Meanwhile, a serial killer is on the loose and only John knows it.|11/6/92|Is anyone there?|6.3|17217
tt0104850|movie|Memoirs of an Invisible Man|1992|99|Comedy,Romance,Sci-Fi|After a freak accident, an invisible yuppie runs for his life from a treacherous CIA official while trying to cope with his new life.|2/28/92|An adventure like you've never seen.|6.0|25389
tt0105219|movie|Rapid Fire|1992|95|Action,Crime,Drama|College student Jake Lo is pursued by smugglers, mobsters and crooked federal agents after he witnesses a murder by a Mafia kingpin.|7/24/92|Unarmed and extremely dangerous!|6.2|9720
tt0105428|movie|Sleepwalkers|1992|91|Fantasy,Horror|A mother-and-son team of strange supernatural creatures come to town to seek out a virgin to feed on.|4/10/92|They feast on your fear - and it's dinner time.|5.3|22982
tt0105682|movie|Un Coeur en Hiver|1992|105|Drama,Music,Romance|Beautiful violin virtuoso Camille has two obsessions: the music of Ravel, and a friend of her husband's who crafts violins. But his heart seems to be as cold as her playing is passionate.|9/2/92||7.6|10033
tt0105695|movie|Unforgiven|1992|130|Drama,Western|William Munny is a retired, once-ruthless killer turned gentle widower and hog farmer. To help support his two motherless children, he accepts one last bounty-hunter mission to find the men who brutalized a prostitute. Joined by his former partner and a cocky greenhorn, he takes on a corrupt sheriff.|8/7/92|Some legends will never be forgotten. Some wrongs can never be forgiven.|8.2|411983
tt0105812|movie|White Men Can't Jump|1992|115|Comedy,Sport|Billy Hoyle (Woody Harrelson) and Sidney Deane (Wesley Snipes) are an unlikely pair of basketball hustlers. They team up to con their way across the courts of Los Angeles, playing a game that's fast dangerous - and funny.|3/26/92|It ain't easy being this good.|6.8|87728
tt0106226|movie|The Age of Innocence|1993|139|Drama,Romance|Tale of 19th century New York high society in which a young lawyer falls in love with a woman separated from her husband, while he is engaged to the woman's cousin.|9/17/93|In a world of tradition. In an age of innocence. They dared to break the rules.|7.2|60770
tt0106393|movie|Best of the Best II|1993|101|Action,Crime,Drama|In an underground fight club, blackbelt Travis Brickley is killed after losing to the evil martial arts master Brakus. Travis' death is witnessed by Walter Grady, the son of his best friend Alex Grady. Alex and his partner, Tommy Lee, vow to avenge their friend's death by defeating Brakus and shutting down the fight club.|1/1/93|Get ready for the ultimate challenge!|5.5|5980
tt0106438|movie|Blue|1993|79|Biography,Drama|Against a plain, unchanging blue screen, a densely interwoven soundtrack of voices, sound effects and music attempt to convey a portrait of Derek Jarman's experiences with AIDS, both literally and allegorically, together with an exploration of the meanings associated with the colour blue.|8/19/93||7.3|2331
tt0106505|movie|Calendar Girl|1993|90|Comedy,Drama|Like many adolescent boys, Roy Darpinian had the hots for movie divas, and one in particular was his wet dream as half of America's in the 1950s: Marilyn Monroe. The difference is, one summer holiday he actually decided to enlist his spineless buddies, Scott Foreman and Ned Bleuer, to actually drive all the way to Hollywood and make as many desperate attempts as it takes to meet her or get arrested trying, and no setback or embarrassment (even publicly bare-ass) can stop or distract him. Against all odds, he finally even got a chance to help her...|9/3/93|Three boy's journey to discovery in the Hollywood of the early sixties.|5.1|2334
tt0106535|movie|The Cement Garden|1993|105|Drama|After the death of her husband, the mother of Julie, Jack, Sue and Tom begins to suffer from a mysterious illness. Aware that she is going to have to go into hospital she opens a bank account for the children, so that they can be financially self-sufficient and will be able to avoid being taken into care by the authorities. Unfortunately she also dies and Julie and Jack (the older, teenage children) decide to hide her body in the basement so that they can have free reign of their household. Soon Tom has taken to dressing as a girl whilst Sue has become increasingly reticent, confiding only to her diary, meanwhile Jack and Julie sense an attraction developing for each other. However Julie's new beau, Derek, threatens to unearth the many dark secrets within this family as he becomes increasingly suspicious of Jack.|2/20/93|Love knows no limits.|7.0|4912
tt0106697|movie|Demolition Man|1993|115|Action,Sci-Fi,Thriller|Simon Phoenix, a violent criminal cryogenically frozen in 1996, has escaped during a parole hearing in 2032 in the utopia of San Angeles. Police are incapable of dealing with his violent ways and turn to his captor, John Spartan, who had also been cryogenically frozen when wrongfully accused of killing 30 innocent people while apprehending Phoenix.|10/8/93|The 21st Century's most dangerous cop. The 21st Century's most ruthless criminal.|6.7|177730
tt0106918|movie|The Firm|1993|154|Drama,Mystery,Thriller|Mitch McDeere is a young man with a promising future in Law. About to sit his Bar exam, he is approached by 'The Firm' and made an offer he doesn't refuse. Seduced by the money and gifts showered on him, he is totally oblivious to the more sinister side of his company. Then, two Associates are murdered. The FBI contact him, asking him for information and suddenly his life is ruined. He has a choice - work with the FBI, or stay with the Firm. Either way he will lose his life as he knows it. Mitch figures the only way out is to follow his own plan...|6/30/93|Power can be murder to resist.|6.8|136085
tt0106950|movie|Fortress|1992|95|Action,Crime,Sci-Fi|A futuristic prison movie. Protagonist and wife are nabbed at a future US emigration point with an illegal baby during population control. The resulting prison experience is the subject of the movie. The prison is a futuristic one run by a private corporation bent on mind control in various ways|9/30/92|The high-tech prison thirty stories below ground. Built to withstand anything... Execpt an innocent man.|5.9|29138
tt0107076|movie|Hard Target|1993|97|Action,Crime,Thriller|When a woman's father goes missing, she enlist a local to aid in her search.  The pair soon discover that her father has died at the hands of a wealthy sportsman who hunts homeless men as a form of recreation.|8/20/93|Don't hunt what you can't kill.|6.2|52150
tt0107209|movie|Faraway, So Close!|1993|146|Drama,Fantasy,Romance|"""The film opens with the angel Cassiel (Otto Sander) standing on the statue of the Angel of Victory overlooking post-Cold War Berlin. Growing ever more despondent over his fate as a mere observer of human life, rather than a vital part of it, Cassiel dreams of """"crossing over"""" to the human world.And he does, as Karl Engel, a man who perhaps knows too much, perhaps like in many of Hitchcock's films, some harmless citizen who gets involved in an affair to which he is not up to. In fact, there is no one as kind and harmless as this newborn citizen of the Earth.We will follow Cassiels's adventures into a """"thriller."""" This story which gets mangled with his own life is about weapons, more precisely about a weapon deal where the weapons - or INSTRUMENTS of violence -- are traded for IMAGES of violence.(Text from Wim Wenders site)"""|9/9/93|Your favorite Angels are back!|7.2|8445
